Source,Label,Target,Weight
AuRT,AuRT,MIP,0
AuRT,AuRT,AuA1,0.089122226
AuRT,AuRT,S2PR,0
AuRT,AuRT,V1,0
AuRT,AuRT,PGa-IPa,0.000423281
AuRT,AuRT,V2,0
AuRT,AuRT,V6A,0
AuRT,AuRT,V4,0
AuRT,AuRT,A6Vb,1.95E-05
AuRT,AuRT,A6Va,0
AuRT,AuRT,TPPro,0.016698241
AuRT,AuRT,A23a,1.95E-05
AuRT,AuRT,A23b,1.95E-05
AuRT,AuRT,A23c,0
AuRT,AuRT,TPO,0.036154282
AuRT,AuRT,A13b,0
AuRT,AuRT,A13a,0
AuRT,AuRT,TF,1.95E-05
AuRT,AuRT,GI,0.000773858
AuRT,AuRT,A25,0
AuRT,AuRT,AuAL,0.127076052
AuRT,AuRT,Gu,3.90E-05
AuRT,AuRT,A13M,6.59E-05
AuRT,AuRT,A13L,4.27E-05
AuRT,AuRT,A23V,0
AuRT,AuRT,TPt,0.013734807
AuRT,AuRT,Pir,1.95E-05
AuRT,AuRT,A29d,0
AuRT,AuRT,A19M,0
AuRT,AuRT,A4c,0
AuRT,AuRT,APir,0
AuRT,AuRT,TPro,0.015294117
AuRT,AuRT,Ent,8.54E-05
AuRT,AuRT,VIP,0
AuRT,AuRT,ReI,0.004467253
AuRT,AuRT,PF,2.32E-05
AuRT,AuRT,PG,0
AuRT,AuRT,PE,0
AuRT,AuRT,A47O,2.32E-05
AuRT,AuRT,A47L,0
AuRT,AuRT,A47M,0
AuRT,AuRT,OPt,0
AuRT,AuRT,A32,0
AuRT,AuRT,A45,0
AuRT,AuRT,AuCPB,0.117467075
AuRT,AuRT,A8aV,0
AuRT,AuRT,A4ab,0
AuRT,AuRT,A8aD,2.32E-05
AuRT,AuRT,V4T,0
AuRT,AuRT,S2PV,9.74E-05
AuRT,AuRT,AuML,0.076237775
AuRT,AuRT,AuRPB,0.088256597
AuRT,AuRT,ProSt,0
AuRT,AuRT,V3A,0
AuRT,AuRT,FST,0.000360376
AuRT,AuRT,PEC,0
AuRT,AuRT,A14C,0
AuRT,AuRT,A31,0
AuRT,AuRT,A30,0
AuRT,AuRT,A36,0.001528964
AuRT,AuRT,A35,0.000276421
AuRT,AuRT,TEO,0
AuRT,AuRT,A14R,0
AuRT,AuRT,ProM,0.000101133
AuRT,AuRT,AuR,0.082030484
AuRT,AuRT,A29a-c,0
AuRT,AuRT,V6,0
AuRT,AuRT,A6DR,0
AuRT,AuRT,A6DC,0
AuRT,AuRT,TE1,0.003850659
AuRT,AuRT,TE2,0.000517639
AuRT,AuRT,TE3,0.002188262
AuRT,AuRT,TLO,9.74E-05
AuRT,AuRT,A8b,0
AuRT,AuRT,PFG,0.000155812
AuRT,AuRT,A46V,0
AuRT,AuRT,A3b,1.95E-05
AuRT,AuRT,A3a,0
AuRT,AuRT,A46D,0
AuRT,AuRT,DI,0.001408355
AuRT,AuRT,MST,0.005726816
AuRT,AuRT,AIP,0
AuRT,AuRT,A24a,0
AuRT,AuRT,A24c,0
AuRT,AuRT,A24b,0
AuRT,AuRT,A24d,0
AuRT,AuRT,A19DI,0
AuRT,AuRT,A11,0
AuRT,AuRT,A10,8.92E-05
AuRT,AuRT,S2E,1.95E-05
AuRT,AuRT,PGM,0
AuRT,AuRT,A8C,0
AuRT,AuRT,TL,2.32E-05
AuRT,AuRT,V3,0
AuRT,AuRT,A32V,0
AuRT,AuRT,V5,0
AuRT,AuRT,TH,0.000446508
AuRT,AuRT,A9,4.27E-05
AuRT,AuRT,A1-2,6.22E-05
AuRT,AuRT,AI,0
AuRT,AuRT,IPro,0.037534115
AuRT,AuRT,STR,0.082047906
AuRT,AuRT,AuRM,0.013926051
AuRT,AuRT,TFO,0
AuRT,AuRT,OPro,8.54E-05
AuRT,AuRT,PaIL,0.03367906
AuRT,AuRT,PaIM,0.012148606
AuRT,AuRT,AuCM,0.029409028
AuRT,AuRT,AuCL,0.01089594
A1-2,A1-2,S2I,0.056070598
A1-2,A1-2,AuRTM,0
A1-2,A1-2,AuRTL,0
A1-2,A1-2,OPAl,0
A1-2,A1-2,A6M,0.005097327
A1-2,A1-2,LIP,0.000127433
A1-2,A1-2,MIP,0
A1-2,A1-2,AuA1,9.56E-05
A1-2,A1-2,S2PR,0.000159291
A1-2,A1-2,V1,0
A1-2,A1-2,PGa-IPa,9.56E-05
A1-2,A1-2,V2,0
A1-2,A1-2,V6A,9.56E-05
A1-2,A1-2,V4,0
A1-2,A1-2,A6Vb,0.002038931
A1-2,A1-2,A6Va,0.003376979
A1-2,A1-2,TPPro,0
A1-2,A1-2,A23a,0.000860174
A1-2,A1-2,A23b,0.000573449
A1-2,A1-2,A23c,0.000414158
A1-2,A1-2,TPO,0
A1-2,A1-2,A13b,0
A1-2,A1-2,A13a,0
A1-2,A1-2,TF,0
A1-2,A1-2,GI,0.006053076
A1-2,A1-2,A25,0
A1-2,A1-2,AuAL,0
A1-2,A1-2,Gu,0
A1-2,A1-2,A13M,0
A1-2,A1-2,A13L,0
A1-2,A1-2,A23V,0
A1-2,A1-2,TPt,0.007327408
A1-2,A1-2,Pir,0
A1-2,A1-2,A29d,0
A1-2,A1-2,A19M,0
A1-2,A1-2,A4c,0.001592915
A1-2,A1-2,APir,0
A1-2,A1-2,TPro,0
A1-2,A1-2,Ent,0
A1-2,A1-2,VIP,0
A1-2,A1-2,ReI,0.00914333
A1-2,A1-2,PF,0.061136067
A1-2,A1-2,PG,0.002580522
A1-2,A1-2,PE,0.165408264
A1-2,A1-2,A47O,0
A1-2,A1-2,A47L,3.19E-05
A1-2,A1-2,A47M,3.19E-05
A1-2,A1-2,OPt,0
A1-2,A1-2,A32,0
A1-2,A1-2,A45,0
A1-2,A1-2,AuCPB,0
A1-2,A1-2,A8aV,3.19E-05
A1-2,A1-2,A4ab,0.164771098
A1-2,A1-2,A8aD,3.19E-05
A1-2,A1-2,V4T,0
A1-2,A1-2,S2PV,0.001911498
A1-2,A1-2,AuML,0
A1-2,A1-2,AuRPB,0
A1-2,A1-2,ProSt,0
A1-2,A1-2,V3A,0
A1-2,A1-2,FST,0
A1-2,A1-2,PEC,0.001592915
A1-2,A1-2,A14C,0
A1-2,A1-2,A31,0.004683169
A1-2,A1-2,A30,0.000127433
A1-2,A1-2,A36,0
A1-2,A1-2,A35,0
A1-2,A1-2,TEO,0
A1-2,A1-2,A14R,0
A1-2,A1-2,ProM,0.000254866
A1-2,A1-2,AuR,9.56E-05
A1-2,A1-2,A29a-c,0.000446016
A1-2,A1-2,V6,0
A1-2,A1-2,A6DR,0.000159291
A1-2,A1-2,A6DC,0.020962758
A1-2,A1-2,TE1,0
A1-2,A1-2,TE2,0
A1-2,A1-2,TE3,3.19E-05
A1-2,A1-2,TLO,0
A1-2,A1-2,A8b,0
A1-2,A1-2,PFG,0.041256491
A1-2,A1-2,A46V,0
A1-2,A1-2,A3b,0.238523049
A1-2,A1-2,A3a,0.122431425
A1-2,A1-2,A46D,0
A1-2,A1-2,DI,0.000892032
A1-2,A1-2,MST,0.001529198
A1-2,A1-2,AIP,0.0003823
A1-2,A1-2,A24a,0
A1-2,A1-2,A24c,0.001242473
A1-2,A1-2,A24b,0.003090255
A1-2,A1-2,A24d,0.000318583
A1-2,A1-2,A19DI,0
A1-2,A1-2,A11,0
A1-2,A1-2,A10,0
A1-2,A1-2,S2E,0.069419223
A1-2,A1-2,PGM,0
A1-2,A1-2,A8C,0.001592915
A1-2,A1-2,TL,0
A1-2,A1-2,V3,0
A1-2,A1-2,A32V,0
A1-2,A1-2,V5,0
A1-2,A1-2,TH,0
A1-2,A1-2,A9,0
A1-2,A1-2,AuRT,0
A1-2,A1-2,AI,0
A1-2,A1-2,IPro,0
A1-2,A1-2,STR,0
A1-2,A1-2,AuRM,0
A1-2,A1-2,TFO,0
A1-2,A1-2,OPro,0
A1-2,A1-2,PaIL,0
A1-2,A1-2,PaIM,0
A1-2,A1-2,AuCM,0.001911498
A1-2,A1-2,AuCL,0
AuCM,AuCM,S2I,0.034014786
AuCM,AuCM,AuRTM,0.000157381
AuCM,AuCM,AuRTL,7.87E-05
AuCM,AuCM,OPAl,3.93E-05
AuCM,AuCM,A6M,0
AuCM,AuCM,LIP,0.000826251
AuCM,AuCM,MIP,3.93E-05
AuCM,AuCM,AuA1,0.139769873
AuCM,AuCM,S2PR,0.000649197
AuCM,AuCM,V1,3.93E-05
AuCM,AuCM,PGa-IPa,0.015264221
AuCM,AuCM,V2,0.000275417
AuCM,AuCM,V6A,3.93E-05
AuCM,AuCM,V4,0.001081996
AuCM,AuCM,A6Vb,0
AuCM,AuCM,A6Va,0.000472144
AuCM,AuCM,TPPro,0
AuCM,AuCM,A23a,0.004819799
AuCM,AuCM,A23b,0.001455776
AuCM,AuCM,A23c,5.90E-05
AuCM,AuCM,TPO,0.10708114
AuCM,AuCM,A13b,0
AuCM,AuCM,A13a,0
AuCM,AuCM,TF,0.000255744
AuCM,AuCM,GI,0.017900745
AuCM,AuCM,A25,1.97E-05
AuCM,AuCM,AuAL,0.008922617
AuCM,AuCM,Gu,0
AuCM,AuCM,A13M,7.87E-05
AuCM,AuCM,A13L,0
AuCM,AuCM,A23V,0.002439408
AuCM,AuCM,TPt,0.131637278
AuCM,AuCM,Pir,0
AuCM,AuCM,A29d,0.000550834
AuCM,AuCM,A19M,0.000393453
AuCM,AuCM,A4c,1.97E-05
AuCM,AuCM,APir,0
AuCM,AuCM,TPro,0.001868901
AuCM,AuCM,Ent,3.93E-05
AuCM,AuCM,VIP,3.93E-05
AuCM,AuCM,ReI,0.066879404
AuCM,AuCM,PF,0.002124646
AuCM,AuCM,PG,0.007790368
AuCM,AuCM,PE,0.001495121
AuCM,AuCM,A47O,0.000727888
AuCM,AuCM,A47L,0.001709767
AuCM,AuCM,A47M,1.97E-05
AuCM,AuCM,OPt,0.001436103
AuCM,AuCM,A32,0
AuCM,AuCM,A45,0.000157381
AuCM,AuCM,AuCPB,0.094621732
AuCM,AuCM,A8aV,0.019569414
AuCM,AuCM,A4ab,3.93E-05
AuCM,AuCM,A8aD,0.001513041
AuCM,AuCM,V4T,0.001495121
AuCM,AuCM,S2PV,0.001593484
AuCM,AuCM,AuML,0.024063543
AuCM,AuCM,AuRPB,0.001593484
AuCM,AuCM,ProSt,0.000708215
AuCM,AuCM,V3A,5.90E-05
AuCM,AuCM,FST,0.047919062
AuCM,AuCM,PEC,0
AuCM,AuCM,A14C,0
AuCM,AuCM,A31,0.000157381
AuCM,AuCM,A30,0.003560749
AuCM,AuCM,A36,0.000354108
AuCM,AuCM,A35,9.84E-05
AuCM,AuCM,TEO,9.84E-05
AuCM,AuCM,A14R,0
AuCM,AuCM,ProM,0.000767233
AuCM,AuCM,AuR,0.025778959
AuCM,AuCM,A29a-c,0.000196726
AuCM,AuCM,V6,0
AuCM,AuCM,A6DR,0.000118036
AuCM,AuCM,A6DC,0
AuCM,AuCM,TE1,0.000491816
AuCM,AuCM,TE2,0.001886821
AuCM,AuCM,TE3,0.012138023
AuCM,AuCM,TLO,0.001200031
AuCM,AuCM,A8b,0.001257296
AuCM,AuCM,PFG,0.033332866
AuCM,AuCM,A46V,0.001375332
AuCM,AuCM,A3b,0.001396758
AuCM,AuCM,A3a,0.000314762
AuCM,AuCM,A46D,0.000314762
AuCM,AuCM,DI,0.002163991
AuCM,AuCM,MST,0.051107784
AuCM,AuCM,AIP,0.000727888
AuCM,AuCM,A24a,1.97E-05
AuCM,AuCM,A24c,0
AuCM,AuCM,A24b,3.93E-05
AuCM,AuCM,A24d,0
AuCM,AuCM,A19DI,0
AuCM,AuCM,A11,0
AuCM,AuCM,A10,0.003830907
AuCM,AuCM,S2E,0.004188521
AuCM,AuCM,PGM,0.00104265
AuCM,AuCM,A8C,5.90E-05
AuCM,AuCM,TL,0.000708215
AuCM,AuCM,V3,0.001022978
AuCM,AuCM,A32V,0
AuCM,AuCM,V5,0.004819799
AuCM,AuCM,TH,0.003029588
AuCM,AuCM,A9,1.97E-05
AuCM,AuCM,AuRT,0.000137709
AuCM,AuCM,A1-2,0.004131256
AuCM,AuCM,AI,3.93E-05
AuCM,AuCM,IPro,0.005508341
AuCM,AuCM,STR,0.000609852
AuCM,AuCM,AuRM,0.026759085
AuCM,AuCM,TFO,0.000196726
AuCM,AuCM,OPro,0.000216399
AuCM,AuCM,PaIL,7.87E-05
AuCM,AuCM,PaIM,0.000216399
AuCM,AuCM,AuCL,0.058643187
